Pruned_Heads,Accuracy
0,0.9682267067410906
1,0.9682267067410906
2,0.9682267067410906
3,0.9682267067410906
4,0.9682267067410906
5,0.9682267067410906
6,0.9682267067410906
7,0.9686560755689136
8,0.9686560755689136
9,0.9686560755689136
10,0.9686560755689136
11,0.9686560755689136
12,0.9690854443967368
13,0.9682267067410906
14,0.9682267067410906
15,0.9682267067410906
16,0.9686560755689136
17,0.9690854443967368
18,0.9690854443967368
19,0.9690854443967368
20,0.9690854443967368
21,0.9686560755689136
22,0.9686560755689136
23,0.9686560755689136
24,0.9695148132245599
25,0.9690854443967368
26,0.9690854443967368
27,0.9690854443967368
28,0.9686560755689136
29,0.9686560755689136
30,0.9686560755689136
31,0.9686560755689136
32,0.9686560755689136
33,0.9677973379132675
34,0.9673679690854444
35,0.9669386002576214
36,0.9669386002576214
37,0.9669386002576214
38,0.9686560755689136
39,0.9686560755689136
40,0.9677973379132675
41,0.9673679690854444
42,0.9669386002576214
43,0.9665092314297982
44,0.9682267067410906
45,0.9686560755689136
46,0.9669386002576214
47,0.9665092314297982
48,0.9669386002576214
49,0.9665092314297982
50,0.9669386002576214
51,0.9669386002576214
52,0.9669386002576214
53,0.9660798626019751
54,0.9665092314297982
55,0.9660798626019751
56,0.9673679690854444
57,0.9673679690854444
58,0.9682267067410906
59,0.9669386002576214
60,0.9677973379132675
61,0.9677973379132675
62,0.9673679690854444
63,0.9682267067410906
64,0.9665092314297982
65,0.9639330184628596
66,0.9647917561185058
67,0.9647917561185058
68,0.9635036496350365
69,0.9635036496350365
70,0.9604980678402748
71,0.9583512237011593
72,0.95706311721769
73,0.9579218548733361
74,0.9583512237011593
75,0.9579218548733361
76,0.9574924860455131
77,0.9566337483898669
78,0.9549162730785745
79,0.9536281665951052
80,0.9536281665951052
81,0.952769428939459
82,0.9544869042507514
83,0.9549162730785745
84,0.9544869042507514
85,0.9523400601116359
86,0.9531987977672821
87,0.9536281665951052
88,0.9536281665951052
89,0.952769428939459
90,0.9514813224559897
91,0.9497638471446973
92,0.9493344783168742
93,0.948475740661228
94,0.9467582653499356
95,0.9437526835551739
96,0.9454701588664663
97,0.9416058394160584
98,0.9390296264491198
99,0.9394589952769429
100,0.9330184628595964
101,0.9325890940317733
102,0.9343065693430657
103,0.9278660369257192
104,0.9235723486474882
105,0.9257191927866036
106,0.9261485616144268
107,0.9261485616144268
108,0.9244310863031344
109,0.9248604551309575
110,0.918419922713611
111,0.9179905538857879
112,0.9115500214684414
113,0.9081150708458566
114,0.9072563331902104
115,0.9051094890510949
116,0.9085444396736797
117,0.9008158007728639
118,0.896951481322456
119,0.8866466294547016
120,0.8853585229712323
121,0.8802060970373551
122,0.8810648346930013
123,0.8643194504079004
124,0.8557320738514383
125,0.8570201803349077
126,0.8510090167453843
127,0.8308286818376985
128,0.8175182481751825
129,0.7943323314727351
130,0.7964791756118506
131,0.7823100042936882
132,0.7346500644053242
133,0.7282095319879777
134,0.7170459424645771
135,0.6968656075568914
136,0.6925719192786604
137,0.6638042078145127
138,0.652211249463289
139,0.6496350364963503
140,0.6504937741519966
141,0.6264491197939029
142,0.5757835981107772
143,0.5375697724345213
144,0.5375697724345213
